Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,27,,,,,PARSING_ERROR,95,"The word fragment 'dida' is part of a garbled sequence in a table, indicating a parsing error."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,28,,,,,PARSING_ERROR,95,"The word 'gro' is an incomplete word, clearly a parsing error where 'up' was omitted from 'group'."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,29,,,,,PARSING_ERROR,95,"The word fragment 'tha' is part of a garbled sequence in a table, indicating a parsing error."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,30,,,,,PARSING_ERROR,100,"The word 'ead' is a parsing error for 'Head', likely due to OCR misinterpretation of 'H' as Cyrillic 'Н'."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,31,,,,,PARSING_ERROR,95,"'Mh' in this table context is highly likely to be a parsing error, as it does not form a recognizable word or abbreviation."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,32,,,,,STYLISTIC_PREFERENCE,70,"While 'independently from' is grammatically acceptable, 'independently of' is generally considered more idiomatic and is often preferred in formal UK English."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,33,,,,,SPELLING_ERROR,95,"In UK English, 'make-up' is typically hyphenated as a noun, and the document is inconsistent in its usage."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,34,,,,,SPELLING_ERROR,95,'Audio-visual' should be hyphenated when used as a compound adjective modifying 'presentation'.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,35,,,,,FALSE_POSITIVE,90,"'Well developed' is used as a predicate adjective here, so no hyphen is required."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,36,,,,,SPELLING_ERROR,95,"In UK English, 'make-up' is typically hyphenated as a noun, and the document is inconsistent in its usage."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,37,,,,,SPELLING_ERROR,95,"In UK English, 'make-up' is typically hyphenated as a noun, and the document is inconsistent in its usage."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,38,,,,,SPELLING_ERROR,95,"In UK English, 'make-up' is typically hyphenated as a noun, and the document is inconsistent in its usage."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,39,,,,,SPELLING_ERROR,95,"In UK English, 'make-up' is typically hyphenated as a noun, and the document is inconsistent in its usage."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,40,,,,,PARSING_ERROR,100,"The word 'Candidate' is duplicated in the table header, which is likely a parsing error from the document conversion process."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,0,,,,,PARSING_ERROR,95,"The word 'assessment' is duplicated, indicating a parsing error or accidental repetition in the original document."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,1,,,,,FALSE_POSITIVE,100,'Proforma' is correctly used as a noun in the title of a document.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,2,,,,,FALSE_POSITIVE,100,'Proforma' is correctly used as a noun in the title of a document.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,3,,,,,FALSE_POSITIVE,100,'Proforma' is correctly used as a noun in the title of a document.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,4,,,,,FALSE_POSITIVE,90,"The word 'and' is correctly used as a conjunction to connect two independent clauses, and there is no duplication."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,5,,,,,FALSE_POSITIVE,100,'Proforma' is correctly used as a noun in the title of a document.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,6,,,,,PARSING_ERROR,100,"The words 'skill' and 'Character' are merged, indicating a parsing error."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,7,,,,,FALSE_POSITIVE,90,"The word 'or' is correctly used as a conjunction within the phrase, and there is no duplication."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,8,,,,,PARSING_ERROR,100,"The word 'appropriat' is incomplete, missing the final 'e' from 'appropriate', indicating a parsing error."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,9,,,,,PARSING_ERROR,100,"The word 'appropriat' is incomplete and split across a column, indicating a parsing error."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,10,,,,,FALSE_POSITIVE,95,The word 'or' is correctly used as a conjunction to present an alternative in the column header.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,11,,,,,FALSE_POSITIVE,90,"'Pro-forma' is an acceptable and commonly used term, often hyphenated, in UK English for a document provided as a matter of form."
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,12,,,,,STYLISTIC_PREFERENCE,70,The absence of a comma before 'and' connecting two independent clauses is a stylistic choice and does not constitute a grammatical error.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,13,,,,,PARSING_ERROR,95,The words 'skill' and 'Character' have been merged due to a parsing error; a space is required between them to form 'skill Character'.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,14,,,,,FALSE_POSITIVE,95,The word 'or' is correctly used as a conjunction to present an alternative in the column header.
Drama,gcse-drama---unit-2-non-exam-assessment-pack-sample.csv,15,,,,,SPELLING_ERROR,95,'Non-assessed' should be hyphenated as a compound adjective modifying 'viva' for consistency and standard UK English usage.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,0,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,The closing quotation mark should be a single quote (') for consistency with the opening quote and the document's style for lines from the play.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,1,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,The closing quotation mark should be a single quote (') for consistency with the opening quote and the document's style for lines from the play.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,2,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,"As a line from the play presented as a bullet point, the first word 'And' should be capitalised for consistency with other examples."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,3,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,The closing quotation mark should be a single quote (') for consistency with the opening quote and the document's style for lines from the play.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,4,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'and' when it connects two independent clauses to improve clarity and flow in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,5,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'and' when it connects two independent clauses to improve clarity and flow in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,6,,,,,SPELLING_ERROR,95,The term 'creditworthy' is typically written as a single word or hyphenated as 'credit-worthy' when used as an adjective.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,7,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'octagonal-shaped' should be hyphenated when preceding the noun it modifies.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,8,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'or' when it connects two independent clauses to improve clarity and flow in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,9,,,,,SPELLING_ERROR,95,The term 'creditworthy' is typically written as a single word or hyphenated as 'credit-worthy' when used as an adjective.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,10,,,,,SPELLING_ERROR,100,"The character's name is 'Theseus', not 'Thesus'."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,11,,,,,PARSING_ERROR,95,The `&quot;` is an HTML entity that should be rendered as a standard double quote in the final document.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,12,,,,,SPELLING_ERROR,100,"The phrase 'no thing' should be written as 'nothing' in this context, as per the original play script."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,13,,,,,STYLISTIC_PREFERENCE,70,"While a comma before 'and' could be added for stylistic clarity, its omission here does not create ambiguity or a grammatical error."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,14,,,,,SPELLING_ERROR,100,'Creditworthy' is a compound adjective and should be written as a single word.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,15,,,,,FALSE_POSITIVE,90,"'Apartment' is correctly capitalized as it forms part of the proper name for a specific location, 'The Wingfield Apartment'."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,16,,,,,STYLISTIC_PREFERENCE,70,A comma before the conjunction 'or' is a stylistic choice that could improve clarity but is not grammatically mandatory here.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,17,,,,,SPELLING_ERROR,100,'Creditworthy' is a compound adjective and should be written as a single word.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,18,,,,,PARSING_ERROR,95,The `&quot;` is an HTML entity that should be rendered as a standard double quote in the final document.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,19,,,,,FALSE_POSITIVE,100,'He don't' is a colloquialism used in a direct quote from a play and should be preserved as written.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,20,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,21,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,22,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,23,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,24,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,25,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,26,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,27,,,,,SPELLING_ERROR,100,"The character's name is consistently spelled 'AUDREY' in the question, making 'Audery' a misspelling."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,28,,,,,FALSE_POSITIVE,95,"'Summertime' is a correct and commonly accepted single-word spelling in UK English, as per OED and Collins."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,29,,,,,SPELLING_ERROR,100,'Creditworthy' is correctly spelled as a single compound word when used as an adjective.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,30,,,,,FALSE_POSITIVE,95,"Audery is a character name and therefore a proper noun, which should not be flagged as a spelling error."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,31,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"A comma after 'For example' would improve clarity, especially when introducing a clause."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,32,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,70,A comma before 'or' would improve clarity as it separates two distinct ideas or clauses regarding prop types.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,33,,,,,FALSE_POSITIVE,95,"Audery is a character name and therefore a proper noun, which should not be flagged as a spelling error."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,34,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,The abbreviation 'i.e.' must always be followed by a comma in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,35,,,,,SPELLING_ERROR,95,"The term 'creditworthy' should be written as a single word, as per standard UK English dictionaries (e.g., OED, Collins)."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,36,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,"Quotation marks are inconsistently used, opening with a single quote and closing with a double quote; WJEC style typically uses double quotes for direct speech."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,37,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,"Quotation marks are inconsistently used, opening with a single quote when the closing quote is a double quote; WJEC style typically uses double quotes for direct speech."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,38,,,,,ABSOLUTE_GRAMMATICAL_ERROR,90,"Quotation marks are inconsistently used, closing with a double quote when the opening quote was a single quote; WJEC style typically uses double quotes for direct speech."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,39,,,,,ABSOLUTE_GRAMMATICAL_ERROR,85,A comma is required before 'so' when it connects two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,40,,,,,SPELLING_ERROR,95,"In UK English, the noun form is typically hyphenated as 'make-up'."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,41,,,,,STYLISTIC_PREFERENCE,85,'Nondescript' is the more common and preferred spelling for this word.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,42,,,,,SPELLING_ERROR,100,'Creditworthy' is a single compound adjective and should be written as one word.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,43,,,,,SPELLING_ERROR,100,'Self-image' is a compound noun and requires a hyphen.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,44,,,,,SPELLING_ERROR,100,'Audrey' is the correct spelling of the given name.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,45,,,,,SPELLING_ERROR,100,'Creditworthy' is a single compound adjective and should be written as one word.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,46,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,"The word 'shows' is a verb in the third-person singular present tense, not a possessive or contraction."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,47,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,'Saw' is the grammatically correct simple past tense of 'see' in formal English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,48,,,,,FALSE_POSITIVE,90,The closing quotation mark is correctly used and placed in the sentence.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,49,,,,,SPELLING_ERROR,100,"The word 'use' is required here as a verb, not the pronoun 'us'."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,50,,,,,STYLISTIC_PREFERENCE,70,"A comma before 'and' would improve readability when connecting two independent clauses, but its omission is not a grammatical error."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,51,,,,,STYLISTIC_PREFERENCE,90,"The apostrophe is generally omitted when referring to decades (e.g., 1940s) in formal UK English."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,52,,,,,FALSE_POSITIVE,95,"''Past time'' is grammatically correct and appropriate in this context, referring to a period in history."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,53,,,,,SPELLING_ERROR,85,''Creditworthy'' is typically written as a single word in formal UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,54,,,,,STYLISTIC_PREFERENCE,70,"A comma before 'or' would improve readability when connecting two independent clauses, but its omission is not a grammatical error."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,55,,,,,SPELLING_ERROR,85,''Creditworthy'' is typically written as a single word in formal UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,56,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,"The word should be the verb ''shows,'' not the possessive or contracted form ''show's.''"
Drama,gcse-drama---unit-3-interpreting-theatre.csv,57,,,,,FALSE_POSITIVE,100,The quotation mark is correctly used to denote a spoken line.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,58,,,,,STYLISTIC_PREFERENCE,80,''Okay'' is the preferred and more formal spelling in academic and official documents compared to the informal ''ok.''
Drama,gcse-drama---unit-3-interpreting-theatre.csv,59,,,,,SPELLING_ERROR,100,The correct spelling of the word is ''choreographed.''
Drama,gcse-drama---unit-3-interpreting-theatre.csv,60,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma before 'so' would improve clarity and flow when connecting two independent clauses in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,61,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma before 'and' would improve readability and clarity when joining two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,62,,,,,SPELLING_ERROR,100,'Wristband' is conventionally written as a single compound word in UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,63,,,,,SPELLING_ERROR,95,'Rainbow-coloured' should be hyphenated as a compound adjective modifying 'wristband'.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,64,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma before 'and' would improve readability and clarity when joining two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,65,,,,,SPELLING_ERROR,100,'Eyeliner' is conventionally written as a single compound word in UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,66,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma before 'so' would improve clarity and flow when connecting two independent clauses in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,67,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma before 'and' would improve readability and clarity when joining two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,68,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma before 'so' would improve clarity and flow when connecting two independent clauses in formal writing.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,69,,,,,SPELLING_ERROR,90,'Creditworthy' is conventionally written as a single compound word in formal UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,70,,,,,FALSE_POSITIVE,90,"In British English, collective nouns like 'gang' can take a plural verb when the members are acting individually, which is implied by 'some practising the dance'."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,71,,,,,STYLISTIC_PREFERENCE,70,"A comma before 'or' is not strictly necessary here as the clauses are not fully independent, and its omission does not cause ambiguity."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,72,,,,,SPELLING_ERROR,95,"'Creditworthy' is a compound adjective and should be written as a single word, as per Oxford English Dictionary."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,73,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,The word 'show's' is an incorrect contraction or possessive; it should be the third-person singular verb 'shows'.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,74,,,,,FALSE_POSITIVE,85,"In direct speech, 'Shh Cam's' is an acceptable informal construction where 'Shh' acts as an interjection followed by a direct address."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,75,,,,,PARSING_ERROR,95,"The `&quot;` entity is a correct representation of a double quote mark, indicating a parsing error where the tool incorrectly flagged it."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,76,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'but' when it joins two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,77,,,,,ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'so' when it joins two independent clauses.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,78,,,,,SPELLING_ERROR,95,"'Creditworthy' is a compound adjective and should be written as a single word, as per Oxford English Dictionary."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,79,,,,,STYLISTIC_PREFERENCE,70,"A comma before 'or' is not strictly necessary here as the clauses are not fully independent, and its omission does not cause ambiguity."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,80,,,,,SPELLING_ERROR,95,"The compound adjective 'creditworthy' should be written as a single word in UK English, as per OED."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,81,,,,,SPELLING_ERROR,90,The compound adjective 'drop-down' should be hyphenated when modifying 'box' or used as a label for a type of option.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,82,,,,,SPELLING_ERROR,95,The noun 'make-up' is typically hyphenated in UK English and is used consistently as such elsewhere in the document.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,83,,,,,SPELLING_ERROR,95,The compound adjective 'well-organised' should be hyphenated when preceding the noun it modifies.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,84,,,,,SPELLING_ERROR,95,The compound adjective 'well-organised' should be hyphenated for consistency and clarity.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,85,,,,,SPELLING_ERROR,95,"The compound adjective 'creditworthy' should be written as a single word in UK English, as per OED."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,86,,,,,SPELLING_ERROR,95,The compound adjective 'on-screen' should be hyphenated when modifying 'assessments' in UK English.
Drama,gcse-drama---unit-3-interpreting-theatre.csv,87,,,,,PARSING_ERROR,100,"The `&#x27;` entity and incorrect spacing (`'Home 'screen`) indicate a parsing error from the original document, which should be `'Home' screen`."
Drama,gcse-drama---unit-3-interpreting-theatre.csv,88,,,,,PARSING_ERROR,100,"The `&#x27;` entity and incorrect spacing (`'Home 'screen`) indicate a parsing error from the original document, which should be `'Home' screen`."
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,0,,,,,FALSE_POSITIVE,95,The term 'Proforma' is a correct English word used appropriately in this context as part of a document title.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,1,,,,,STYLISTIC_PREFERENCE,80,"The compound adjective 'audio-visual' is typically hyphenated in UK English, especially when preceding a noun, for consistency and clarity."
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,2,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'has' does not agree with the plural subject 'the learners'; it should be 'have'.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,3,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'has' does not agree with the plural subject 'the learners'; it should be 'have'.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,4,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,A comma before 'and' would improve readability as it separates two independent clauses.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,5,,,,,FALSE_POSITIVE,90,"When 'well developed' follows the noun it modifies (predicative position), hyphenation is not typically required in UK English."
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,6,,,,,STYLISTIC_PREFERENCE,90,The noun 'make-up' should be hyphenated for consistency with other instances in the document and standard UK English usage.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,7,,,,,STYLISTIC_PREFERENCE,90,The noun 'make-up' should be hyphenated for consistency with other instances in the document and standard UK English usage.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,8,,,,,STYLISTIC_PREFERENCE,90,The noun 'make-up' should be hyphenated for consistency with other instances in the document and standard UK English usage.
Drama,gcse-drama-unit-1-nea-assessment-handbook.csv,9,,,,,STYLISTIC_PREFERENCE,90,The noun 'make-up' should be hyphenated for consistency with other instances in the document and standard UK English usage.
Drama,gcse-drama-unit-2-nea-assessment-handbook.csv,0,,,,,FALSE_POSITIVE,95,The verb 'tells' correctly agrees with the singular subject 'information'.
Drama,gcse-drama-unit-2-nea-assessment-handbook.csv,1,,,,,FALSE_POSITIVE,95,"'Proforma' is a standard and correctly used term in English, especially in administrative contexts."
Drama,gcse-drama-unit-2-nea-assessment-handbook.csv,2,,,,,STYLISTIC_PREFERENCE,70,"Adding a comma before 'and' when it connects two independent clauses is a stylistic choice that can improve clarity in formal writing, but its omission is not a grammatical error."
Drama,gcse-drama-unit-2-nea-assessment-handbook.csv,3,,,,,SPELLING_ERROR,90,"The compound adjective 'non-assessed' should be hyphenated in UK English, consistent with other instances in the document."
Drama,overview-of-consultation-findings.csv,0,,,,,PARSING_ERROR,100,The word 'Experience' has been incorrectly split across a line due to a parsing error.
Drama,overview-of-consultation-findings.csv,1,,,,,PARSING_ERROR,100,The word 'Experience' has been incorrectly split across a line due to a parsing error.
Drama,overview-of-consultation-findings.csv,2,,,,,FALSE_POSITIVE,95,"The phrase 'made-for-wales-gcses' is part of a URL path, where hyphens and lowercase are standard, and is therefore correct in this context."
Drama,overview-of-consultation-findings.csv,3,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"Adding a comma before 'and' would improve clarity as it separates two independent clauses, though its omission is not a strict grammatical error."
Drama,overview-of-consultation-findings.csv,4,,,,,FALSE_POSITIVE,90,The phrase 'all of the' is grammatically correct and commonly used in UK English.
Drama,overview-of-consultation-findings.csv,5,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"Adding a comma before 'and' would improve clarity as it separates two independent clauses, though its omission is not a strict grammatical error."
Drama,overview-of-consultation-findings.csv,6,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"Adding a comma before 'and' would improve clarity as it separates two independent clauses, though its omission is not a strict grammatical error."
Drama,overview-of-consultation-findings.csv,7,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,The repetition of 'that' is a grammatical error and one instance should be removed for correct sentence structure.
Drama,overview-of-consultation-findings.csv,8,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"Adding a comma before 'and' would improve clarity as it separates two independent clauses, though its omission is not a strict grammatical error."
Drama,overview-of-consultation-findings.csv,9,,,,,FALSE_POSITIVE,90,"The phrase 'whether or not' is grammatically correct and acceptable in formal writing, often used for emphasis."
Drama,overview-of-consultation-findings.csv,10,,,,,STYLISTIC_PREFERENCE,75,Adding a comma before 'and' connecting two independent clauses is a stylistic choice that can improve clarity in formal writing.
Drama,overview-of-consultation-findings.csv,11,,,,,FALSE_POSITIVE,95,"When 'time consuming' functions as a predicate adjective, it is correctly written as two separate words, not hyphenated."
Drama,overview-of-consultation-findings.csv,12,,,,,ABSOLUTE_GRAMMATICAL_ERROR,100,The correct idiom is 'with regard to' or 'as regards'; 'with regards to' is grammatically incorrect.
Drama,overview-of-consultation-findings.csv,13,,,,,STYLISTIC_PREFERENCE,75,Adding a comma before 'and' connecting two independent clauses is a stylistic choice that can improve clarity in formal writing.
Drama,wjec-gcse-drama-specification.csv,0,,,,,PARSING_ERROR,95,The word 'INTRODUCTION' has been incorrectly split into 'INTF' and 'RODUCTION' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,1,,,,,PARSING_ERROR,95,The word 'INTRODUCTION' has been incorrectly split into 'INTF' and 'RODUCTION' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,2,,,,,PARSING_ERROR,95,"The word 'Opportunities' has been incorrectly split into 'Орр' and 'ortunities', and 'Орр' uses a Cyrillic 'O' due to a parsing error."
Drama,wjec-gcse-drama-specification.csv,3,,,,,PARSING_ERROR,95,The word 'ASSESSMENT' has been incorrectly split into 'ASS' and 'ESSMENT' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,4,,,,,PARSING_ERROR,95,The word 'TECHNICAL' has been incorrectly split into 'TEC' and 'HNICAL' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,5,,,,,PARSING_ERROR,95,The word 'Appendix' has been incorrectly split into 'App' and 'endi' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,6,,,,,PARSING_ERROR,95,The word 'Wales' has been incorrectly split into 'Wa' and 'les' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,7,,,,,PARSING_ERROR,95,The word 'Wales' has been incorrectly split into 'Wa' and 'les' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,8,,,,,PARSING_ERROR,95,The word 'Appendix' has been incorrectly split into 'App' and 'endi' due to a parsing error.
Drama,wjec-gcse-drama-specification.csv,9,,,,,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'and' when it connects two independent clauses to improve clarity and flow.
Drama,wjec-gcse-drama-specification.csv,10,,,,,STYLISTIC_PREFERENCE,85,"While 'on-going' is not strictly incorrect, 'ongoing' (one word) is the more common and preferred spelling in modern UK English, especially in formal documents."
